"기준연도","행정구역코드","통계항목","통계값"
2024,38080520,"to_in_001",17397
2024,38080520,"to_in_007",8670
2024,38080520,"to_in_008",8727
2024,38080530,"to_in_001",5507
2024,38080530,"to_in_007",2597
2024,38080530,"to_in_008",2910
2024,38080540,"to_in_001",18753
2024,38080540,"to_in_007",9046
2024,38080540,"to_in_008",9707
2024,38080550,"to_in_001",7247
2024,38080550,"to_in_007",3409
2024,38080550,"to_in_008",3838
2024,38090,"to_in_001",241284
2024,38090,"to_in_007",131524
2024,38090,"to_in_008",109760
2024,38090310,"to_in_001",7565
2024,38090310,"to_in_007",3926
2024,38090310,"to_in_008",3639
2024,38090320,"to_in_001",2818
2024,38090320,"to_in_007",1527
2024,38090320,"to_in_008",1291
2024,38090330,"to_in_001",1413
2024,38090330,"to_in_007",728
2024,38090330,"to_in_008",685
2024,38090340,"to_in_001",7014
2024,38090340,"to_in_007",3450
2024,38090340,"to_in_008",3564
2024,38090350,"to_in_001",2680
2024,38090350,"to_in_007",1445
2024,38090350,"to_in_008",1235
2024,38090360,"to_in_001",12018
2024,38090360,"to_in_007",6351
2024,38090360,"to_in_008",5667
2024,38090370,"to_in_001",8767
2024,38090370,"to_in_007",5093
2024,38090370,"to_in_008",3674
2024,38090380,"to_in_001",4150
2024,38090380,"to_in_007",2184
2024,38090380,"to_in_008",1966
2024,38090390,"to_in_001",3936
2024,38090390,"to_in_007",2099
2024,38090390,"to_in_008",1837
2024,38090530,"to_in_001",8693
2024,38090530,"to_in_007",4856
2024,38090530,"to_in_008",3837
2024,38090540,"to_in_001",27861
2024,38090540,"to_in_007",16452
2024,38090540,"to_in_008",11409
2024,38090550,"to_in_001",7624
2024,38090550,"to_in_007",4128
2024,38090550,"to_in_008",3496
2024,38090560,"to_in_001",24196
2024,38090560,"to_in_007",12831
2024,38090560,"to_in_008",11365
2024,38090570,"to_in_001",25402
2024,38090570,"to_in_007",16376
2024,38090570,"to_in_008",9026
2024,38090580,"to_in_001",36139
2024,38090580,"to_in_007",18613
2024,38090580,"to_in_008",17526
2024,38090590,"to_in_001",33319
2024,38090590,"to_in_007",16903
2024,38090590,"to_in_008",16416
2024,38090600,"to_in_001",21656
2024,38090600,"to_in_007",11032
2024,38090600,"to_in_008",10624
2024,38090610,"to_in_001",6033
2024,38090610,"to_in_007",3530
2024,38090610,"to_in_008",2503
2024,38100,"to_in_001",359629
2024,38100,"to_in_007",181164
2024,38100,"to_in_008",178465
2024,38100120,"to_in_001",115169
2024,38100120,"to_in_007",56780
2024,38100120,"to_in_008",58389
2024,38100310,"to_in_001",52516
2024,38100310,"to_in_007",26520
2024,38100310,"to_in_008",25996
2024,38100320,"to_in_001",2878
2024,38100320,"to_in_007",1445
2024,38100320,"to_in_008",1433
2024,38100330,"to_in_001",13497
2024,38100330,"to_in_007",7004
2024,38100330,"to_in_008",6493
2024,38100340,"to_in_001",7619
2024,38100340,"to_in_007",3873
2024,38100340,"to_in_008",3746
2024,38100520,"to_in_001",21682
2024,38100520,"to_in_007",11810
2024,38100520,"to_in_008",9872
2024,38100530,"to_in_001",9052
2024,38100530,"to_in_007",4750
2024,38100530,"to_in_008",4302
2024,38100540,"to_in_001",28392
2024,38100540,"to_in_007",15023
2024,38100540,"to_in_008",13369
2024,38100550,"to_in_001",20907
2024,38100550,"to_in_007",10810
2024,38100550,"to_in_008",10097
2024,38100560,"to_in_001",27753
2024,38100560,"to_in_007",13395
2024,38100560,"to_in_008",14358
2024,38100570,"to_in_001",19757
2024,38100570,"to_in_007",9892
2024,38100570,"to_in_008",9865
2024,38100580,"to_in_001",11111
2024,38100580,"to_in_007",5770
2024,38100580,"to_in_008",5341
2024,38100590,"to_in_001",29296
2024,38100590,"to_in_007",14092
2024,38100590,"to_in_008",15204
2024,38111,"to_in_001",210801
2024,38111,"to_in_007",107232
2024,38111,"to_in_008",103569
2024,38111110,"to_in_001",17939
2024,38111110,"to_in_007",9106
2024,38111110,"to_in_008",8833
2024,38111310,"to_in_001",42096
2024,38111310,"to_in_007",20981
2024,38111310,"to_in_008",21115
2024,38111320,"to_in_001",6911
2024,38111320,"to_in_007",3629
2024,38111320,"to_in_008",3282
2024,38111510,"to_in_001",47749
2024,38111510,"to_in_007",23981
2024,38111510,"to_in_008",23768
2024,38111520,"to_in_001",25854
2024,38111520,"to_in_007",13289
2024,38111520,"to_in_008",12565
2024,38111530,"to_in_001",38484
2024,38111530,"to_in_007",19483
2024,38111530,"to_in_008",19001
2024,38111540,"to_in_001",31768
2024,38111540,"to_in_007",16763
2024,38111540,"to_in_008",15005
2024,38112,"to_in_001",244140
2024,38112,"to_in_007",126093
2024,38112,"to_in_008",118047
2024,38112510,"to_in_001",38269
2024,38112510,"to_in_007",19281
2024,38112510,"to_in_008",18988
2024,38112520,"to_in_001",39282
2024,38112520,"to_in_007",21618
2024,38112520,"to_in_008",17664
2024,38112530,"to_in_001",25736
2024,38112530,"to_in_007",12838
2024,38112530,"to_in_008",12898
2024,38112540,"to_in_001",43638
2024,38112540,"to_in_007",21683
2024,38112540,"to_in_008",21955
2024,38112550,"to_in_001",36610
2024,38112550,"to_in_007",18468
2024,38112550,"to_in_008",18142
2024,38112560,"to_in_001",26147
2024,38112560,"to_in_007",13960
2024,38112560,"to_in_008",12187
2024,38112570,"to_in_001",8680
2024,38112570,"to_in_007",5258
2024,38112570,"to_in_008",3422
2024,38112580,"to_in_001",25778
2024,38112580,"to_in_007",12987
2024,38112580,"to_in_008",12791
2024,38113,"to_in_001",178265
2024,38113,"to_in_007",88847
2024,38113,"to_in_008",89418
2024,38113310,"to_in_001",3934
2024,38113310,"to_in_007",2069
2024,38113310,"to_in_008",1865
2024,38113320,"to_in_001",11585
2024,38113320,"to_in_007",5933
2024,38113320,"to_in_008",5652
2024,38113330,"to_in_001",3451
2024,38113330,"to_in_007",2018
2024,38113330,"to_in_008",1433
2024,38113340,"to_in_001",3646
2024,38113340,"to_in_007",1835
2024,38113340,"to_in_008",1811
2024,38113510,"to_in_001",13971
2024,38113510,"to_in_007",6831
2024,38113510,"to_in_008",7140
2024,38113520,"to_in_001",4792
2024,38113520,"to_in_007",2454
2024,38113520,"to_in_008",2338
2024,38113530,"to_in_001",42454
2024,38113530,"to_in_007",21227
2024,38113530,"to_in_008",21227
2024,38113540,"to_in_001",10767
2024,38113540,"to_in_007",5424
2024,38113540,"to_in_008",5343
2024,38113570,"to_in_001",8174
2024,38113570,"to_in_007",3950
2024,38113570,"to_in_008",4224
2024,38113580,"to_in_001",8781
2024,38113580,"to_in_007",4238
2024,38113580,"to_in_008",4543
2024,38113640,"to_in_001",6318
2024,38113640,"to_in_007",3160
2024,38113640,"to_in_008",3158
2024,38113650,"to_in_001",11327
2024,38113650,"to_in_007",5620
2024,38113650,"to_in_008",5707
2024,38113660,"to_in_001",12889
2024,38113660,"to_in_007",6218
2024,38113660,"to_in_008",6671
2024,38113670,"to_in_001",17745
2024,38113670,"to_in_007",8743
2024,38113670,"to_in_008",9002
2024,38113680,"to_in_001",18431
2024,38113680,"to_in_007",9127
2024,38113680,"to_in_008",9304
2024,38114,"to_in_001",178865
2024,38114,"to_in_007",89288
2024,38114,"to_in_008",89577
2024,38114110,"to_in_001",59935
2024,38114110,"to_in_007",29919
2024,38114110,"to_in_008",30016
2024,38114510,"to_in_001",9305
2024,38114510,"to_in_007",4550
2024,38114510,"to_in_008",4755
2024,38114520,"to_in_001",9272
2024,38114520,"to_in_007",4571
2024,38114520,"to_in_008",4701
2024,38114550,"to_in_001",5219
2024,38114550,"to_in_007",2581
2024,38114550,"to_in_008",2638
2024,38114560,"to_in_001",10142
2024,38114560,"to_in_007",5046
2024,38114560,"to_in_008",5096
2024,38114570,"to_in_001",31684
2024,38114570,"to_in_007",15622
2024,38114570,"to_in_008",16062
2024,38114580,"to_in_001",8454
2024,38114580,"to_in_007",4267
2024,38114580,"to_in_008",4187
2024,38114590,"to_in_001",8437
2024,38114590,"to_in_007",4157
2024,38114590,"to_in_008",4280
2024,38114600,"to_in_001",7981
2024,38114600,"to_in_007",3984
2024,38114600,"to_in_008",3997
2024,38114610,"to_in_001",8822
2024,38114610,"to_in_007",4460
2024,38114610,"to_in_008",4362
2024,38114620,"to_in_001",4005
2024,38114620,"to_in_007",2431
2024,38114620,"to_in_008",1574
2024,38114630,"to_in_001",15609
2024,38114630,"to_in_007",7700
2024,38114630,"to_in_008",7909
2024,38115,"to_in_001",188972
2024,38115,"to_in_007",98258
2024,38115,"to_in_008",90714
2024,38115540,"to_in_001",7621
2024,38115540,"to_in_007",3825
2024,38115540,"to_in_008",3796
2024,38115550,"to_in_001",3492
2024,38115550,"to_in_007",1701
2024,38115550,"to_in_008",1791
2024,38115560,"to_in_001",10177
2024,38115560,"to_in_007",5152
2024,38115560,"to_in_008",5025
2024,38115570,"to_in_001",6726
2024,38115570,"to_in_007",3330
2024,38115570,"to_in_008",3396
2024,38115580,"to_in_001",16706
2024,38115580,"to_in_007",8668
2024,38115580,"to_in_008",8038
2024,38115590,"to_in_001",8226
2024,38115590,"to_in_007",4333
2024,38115590,"to_in_008",3893
2024,38115600,"to_in_001",19751
2024,38115600,"to_in_007",9853
2024,38115600,"to_in_008",9898
2024,38115610,"to_in_001",9009
2024,38115610,"to_in_007",4437
2024,38115610,"to_in_008",4572
2024,38115620,"to_in_001",24043
2024,38115620,"to_in_007",12012
2024,38115620,"to_in_008",12031
2024,38115630,"to_in_001",13850
2024,38115630,"to_in_007",7171
2024,38115630,"to_in_008",6679
2024,38115640,"to_in_001",8503
2024,38115640,"to_in_007",4689
2024,38115640,"to_in_008",3814
2024,38115650,"to_in_001",45395
2024,38115650,"to_in_007",24956
2024,38115650,"to_in_008",20439
2024,38115660,"to_in_001",15473
2024,38115660,"to_in_007",8131
2024,38115660,"to_in_008",7342
2024,38510,"to_in_001",24609
2024,38510,"to_in_007",12365
2024,38510,"to_in_008",12244
2024,38510110,"to_in_001",8884
2024,38510110,"to_in_007",4555
2024,38510110,"to_in_008",4329
2024,38510310,"to_in_001",1591
2024,38510310,"to_in_007",760
2024,38510310,"to_in_008",831
2024,38510320,"to_in_001",1199
2024,38510320,"to_in_007",580
2024,38510320,"to_in_008",619
2024,38510330,"to_in_001",976
2024,38510330,"to_in_007",474
2024,38510330,"to_in_008",502
2024,38510340,"to_in_001",1434
2024,38510340,"to_in_007",717
2024,38510340,"to_in_008",717
2024,38510350,"to_in_001",1362
2024,38510350,"to_in_007",689
2024,38510350,"to_in_008",673
2024,38510360,"to_in_001",1227
2024,38510360,"to_in_007",616
2024,38510360,"to_in_008",611
2024,38510370,"to_in_001",1677
2024,38510370,"to_in_007",857
2024,38510370,"to_in_008",820
2024,38510380,"to_in_001",687
2024,38510380,"to_in_007",358
2024,38510380,"to_in_008",329
2024,38510390,"to_in_001",2581
2024,38510390,"to_in_007",1228
2024,38510390,"to_in_008",1353
2024,38510400,"to_in_001",961
2024,38510400,"to_in_007",546
2024,38510400,"to_in_008",415
2024,38510410,"to_in_001",992
2024,38510410,"to_in_007",476
2024,38510410,"to_in_008",516
2024,38510420,"to_in_001",1038
2024,38510420,"to_in_007",509
2024,38510420,"to_in_008",529
2024,38520,"to_in_001",61675
2024,38520,"to_in_007",33224
2024,38520,"to_in_008",28451
2024,38520110,"to_in_001",16824
2024,38520110,"to_in_007",8647
2024,38520110,"to_in_008",8177
2024,38520120,"to_in_001",18500
2024,38520120,"to_in_007",9532
2024,38520120,"to_in_008",8968
2024,38520310,"to_in_001",2297
2024,38520310,"to_in_007",1226
2024,38520310,"to_in_008",1071
2024,38520320,"to_in_001",6736
2024,38520320,"to_in_007",4021
2024,38520320,"to_in_008",2715
2024,38520330,"to_in_001",3011
2024,38520330,"to_in_007",1783
2024,38520330,"to_in_008",1228
2024,38520340,"to_in_001",3192
2024,38520340,"to_in_007",1634
2024,38520340,"to_in_008",1558
2024,38520350,"to_in_001",5745
2024,38520350,"to_in_007",3422
2024,38520350,"to_in_008",2323
2024,38520360,"to_in_001",1955
2024,38520360,"to_in_007",1156
2024,38520360,"to_in_008",799
2024,38520380,"to_in_001",2591
2024,38520380,"to_in_007",1373
2024,38520380,"to_in_008",1218
2024,38520390,"to_in_001",824
2024,38520390,"to_in_007",430
2024,38520390,"to_in_008",394
2024,38530,"to_in_001",57766
2024,38530,"to_in_007",29687
2024,38530,"to_in_008",28079
2024,38530110,"to_in_001",15890
2024,38530110,"to_in_007",7998
2024,38530110,"to_in_008",7892
2024,38530120,"to_in_001",11737
2024,38530120,"to_in_007",5841
2024,38530120,"to_in_008",5896
2024,38530310,"to_in_001",1752
2024,38530310,"to_in_007",852
2024,38530310,"to_in_008",900
2024,38530320,"to_in_001",1469
2024,38530320,"to_in_007",741
2024,38530320,"to_in_008",728
2024,38530330,"to_in_001",3832
2024,38530330,"to_in_007",2129
2024,38530330,"to_in_008",1703
2024,38530340,"to_in_001",2175
2024,38530340,"to_in_007",1050
2024,38530340,"to_in_008",1125
2024,38530350,"to_in_001",1545
2024,38530350,"to_in_007",769
2024,38530350,"to_in_008",776
2024,38530360,"to_in_001",2316
2024,38530360,"to_in_007",1285
2024,38530360,"to_in_008",1031
2024,38530370,"to_in_001",2356
2024,38530370,"to_in_007",1315
2024,38530370,"to_in_008",1041
2024,38530380,"to_in_001",5365
2024,38530380,"to_in_007",2919
2024,38530380,"to_in_008",2446
2024,38530390,"to_in_001",1799
2024,38530390,"to_in_007",963
2024,38530390,"to_in_008",836
2024,38530400,"to_in_001",2585
2024,38530400,"to_in_007",1377
2024,38530400,"to_in_008",1208
2024,38530410,"to_in_001",1439
2024,38530410,"to_in_007",712
2024,38530410,"to_in_008",727
2024,38530420,"to_in_001",3506
2024,38530420,"to_in_007",1736
2024,38530420,"to_in_008",1770
2024,38540,"to_in_001",47664
2024,38540,"to_in_007",24528
2024,38540,"to_in_008",23136
2024,38540110,"to_in_001",22480
2024,38540110,"to_in_007",11414
2024,38540110,"to_in_008",11066
2024,38540310,"to_in_001",1896
2024,38540310,"to_in_007",1028
2024,38540310,"to_in_008",868
2024,38540320,"to_in_001",1732
2024,38540320,"to_in_007",919
2024,38540320,"to_in_008",813
2024,38540330,"to_in_001",2454
2024,38540330,"to_in_007",1295
2024,38540330,"to_in_008",1159
2024,38540340,"to_in_001",1450
2024,38540340,"to_in_007",725
2024,38540340,"to_in_008",725
2024,38540350,"to_in_001",1491
2024,38540350,"to_in_007",739
2024,38540350,"to_in_008",752
2024,38540360,"to_in_001",782
2024,38540360,"to_in_007",366
2024,38540360,"to_in_008",416
2024,38540370,"to_in_001",1309
2024,38540370,"to_in_007",669
2024,38540370,"to_in_008",640
2024,38540380,"to_in_001",1017
2024,38540380,"to_in_007",520
2024,38540380,"to_in_008",497
2024,38540390,"to_in_001",932
2024,38540390,"to_in_007",464
2024,38540390,"to_in_008",468
2024,38540400,"to_in_001",3278
2024,38540400,"to_in_007",1645
2024,38540400,"to_in_008",1633
2024,38540410,"to_in_001",1610
2024,38540410,"to_in_007",799
2024,38540410,"to_in_008",811
2024,38540420,"to_in_001",3080
2024,38540420,"to_in_007",1725
2024,38540420,"to_in_008",1355
2024,38540430,"to_in_001",4153
2024,38540430,"to_in_007",2220
2024,38540430,"to_in_008",1933
2024,38550,"to_in_001",39011
2024,38550,"to_in_007",19474
2024,38550,"to_in_008",19537
2024,38550110,"to_in_001",11961
2024,38550110,"to_in_007",5877
2024,38550110,"to_in_008",6084
2024,38550310,"to_in_001",3470
2024,38550310,"to_in_007",1775
2024,38550310,"to_in_008",1695
2024,38550320,"to_in_001",1583
2024,38550320,"to_in_007",834
2024,38550320,"to_in_008",749
2024,38550330,"to_in_001",3646
2024,38550330,"to_in_007",1887
2024,38550330,"to_in_008",1759
2024,38550340,"to_in_001",2202
2024,38550340,"to_in_007",1263
2024,38550340,"to_in_008",939
2024,38550350,"to_in_001",3113
2024,38550350,"to_in_007",1534
2024,38550350,"to_in_008",1579
2024,38550360,"to_in_001",2238
2024,38550360,"to_in_007",1085
2024,38550360,"to_in_008",1153
2024,38550370,"to_in_001",3084
2024,38550370,"to_in_007",1479
2024,38550370,"to_in_008",1605
2024,38550380,"to_in_001",2545
2024,38550380,"to_in_007",1231
2024,38550380,"to_in_008",1314
2024,38550390,"to_in_001",5169
2024,38550390,"to_in_007",2509
2024,38550390,"to_in_008",2660
2024,38560,"to_in_001",38704
2024,38560,"to_in_007",19240
2024,38560,"to_in_008",19464
2024,38560110,"to_in_001",8710
2024,38560110,"to_in_007",4283
2024,38560110,"to_in_008",4427
2024,38560310,"to_in_001",2606
2024,38560310,"to_in_007",1324
2024,38560310,"to_in_008",1282
2024,38560320,"to_in_001",3026
2024,38560320,"to_in_007",1510
2024,38560320,"to_in_008",1516
2024,38560330,"to_in_001",1777
2024,38560330,"to_in_007",872
2024,38560330,"to_in_008",905
2024,38560340,"to_in_001",1726
2024,38560340,"to_in_007",831
2024,38560340,"to_in_008",895
2024,38560350,"to_in_001",1873
2024,38560350,"to_in_007",908
2024,38560350,"to_in_008",965
2024,38560360,"to_in_001",3009
2024,38560360,"to_in_007",1548
2024,38560360,"to_in_008",1461
2024,38560370,"to_in_001",2475
2024,38560370,"to_in_007",1269
2024,38560370,"to_in_008",1206
2024,38560380,"to_in_001",5247
2024,38560380,"to_in_007",2642
2024,38560380,"to_in_008",2605
2024,38560390,"to_in_001",1484
2024,38560390,"to_in_007",731
2024,38560390,"to_in_008",753
2024,38560400,"to_in_001",1474
2024,38560400,"to_in_007",729
2024,38560400,"to_in_008",745
2024,38560410,"to_in_001",1209
2024,38560410,"to_in_007",617
2024,38560410,"to_in_008",592
2024,38560420,"to_in_001",4088
2024,38560420,"to_in_007",1976
2024,38560420,"to_in_008",2112
2024,38570,"to_in_001",32480
2024,38570,"to_in_007",15918
2024,38570,"to_in_008",16562
2024,38570110,"to_in_001",6434
2024,38570110,"to_in_007",3195
2024,38570110,"to_in_008",3239
2024,38570310,"to_in_001",1245
2024,38570310,"to_in_007",613
2024,38570310,"to_in_008",632
2024,38570320,"to_in_001",949
2024,38570320,"to_in_007",481
2024,38570320,"to_in_008",468
2024,38570330,"to_in_001",1791
2024,38570330,"to_in_007",864
2024,38570330,"to_in_008",927
2024,38570340,"to_in_001",2984
2024,38570340,"to_in_007",1450
2024,38570340,"to_in_008",1534
2024,38570350,"to_in_001",1604
2024,38570350,"to_in_007",766
2024,38570350,"to_in_008",838
2024,38570360,"to_in_001",3779
2024,38570360,"to_in_007",1782
2024,38570360,"to_in_008",1997
2024,38570370,"to_in_001",5405
2024,38570370,"to_in_007",2646
2024,38570370,"to_in_008",2759
2024,38570380,"to_in_001",5328
2024,38570380,"to_in_007",2649
2024,38570380,"to_in_008",2679
2024,38570390,"to_in_001",1154
2024,38570390,"to_in_007",571
2024,38570390,"to_in_008",583
2024,38570400,"to_in_001",1807
2024,38570400,"to_in_007",901
2024,38570400,"to_in_008",906
2024,38580,"to_in_001",35073
2024,38580,"to_in_007",17180
2024,38580,"to_in_008",17893
2024,38580110,"to_in_001",16602
2024,38580110,"to_in_007",8116
2024,38580110,"to_in_008",8486
2024,38580310,"to_in_001",1836
2024,38580310,"to_in_007",893
2024,38580310,"to_in_008",943
2024,38580320,"to_in_001",1382
2024,38580320,"to_in_007",681
2024,38580320,"to_in_008",701
2024,38580330,"to_in_001",1528
